00513   76.195  28.099
00514   76.643  28.091
00515   77.092  28.084
00516   77.541  28.077
00517   77.990  28.071
00518   78.439  28.062
00519   78.888  28.055
00520   79.338  28.050
00521   79.787  28.037
00522   80.237  28.034
00523   80.686  28.032
00524   81.136  28.030
00525   81.586  28.029
00526   82.036  28.027
00527   82.486  28.026
00528   82.936  28.024
00529   83.387  28.026
00530   83.837  28.027
00531   84.288  28.028
00532   84.739  28.030
00533   85.190  28.031
00534   85.641  28.037
00535   86.092  28.042
00536   86.544  28.048
00537   86.996  28.055
00538   87.448  28.066
00539   87.900  28.076
00540   88.353  28.086
00541   88.805  28.097
00542   89.258  28.106
00543   89.711  28.120
00544   90.165  28.131
00545   90.618  28.144
00546   91.072  28.159
00547   91.526  28.175
00548   91.980  28.191
00549   92.435  28.207
00550   92.890  28.222
00551   93.345  28.240
00552   93.800  28.259
00553   94.256  28.276
00554   94.712  28.294
00555   95.168  28.322
00556   95.625  28.344
00557   96.082  28.389
00558   96.539  28.412
00559   96.997  28.437
00560   97.454  28.462
00561   97.913  28.488
00562   98.371  28.515
00563   98.830  28.542
00564   99.289  28.570
00565   99.749  28.599
00566  100.209  28.629
00567  100.669  28.660
00568  101.130  28.691
00569  101.591  28.723
00570  102.052  28.756
00571  102.514  28.789
00572  102.976  28.824
00573  103.439  28.859
00574  103.902  28.895
00575  104.366  28.932
00576  104.829  28.969
00577  105.294  29.007
00578  105.758  29.046
00579  106.224  29.086
00580  106.689  29.126
00581  107.155  29.167
00582  107.622  29.209
00583  108.089  29.252
00584  108.556  29.296
00585  109.024  29.340
00586  109.492  29.385
00587  109.961  29.431
00588  110.430  29.477
00589  110.900  29.524
00590  111.370  29.573
00591  111.841  29.621
00592  112.313  29.671
00593  112.784  29.721
00594  113.257  29.824
00595  113.730  29.876
00596  114.203  29.929
00597  114.677  29.983
00598  115.152  30.038
00599  115.627  30.093
00600  116.102  30.149
00601  116.578  30.206
00602  117.055  30.264
00603  117.532  30.322
00604  118.010  30.381
00605  118.489  30.440
00606  118.968  30.501
00607  119.447  30.562
00608  119.928  30.624
00609  120.408  30.686
00610  120.890  30.749
00611  121.372  30.813
00612  121.855  30.877
00613  122.338  30.943
00614  122.822  31.008
00615  123.306  31.075
00616  123.792  31.142
00617  124.278  31.210
00618  124.764  31.278
00619  125.251  31.348
00620  125.739  31.417
00621  126.228  31.488
00622  126.717  31.559
00623  127.207  31.630
00624  127.697  31.703
00625  128.189  31.776
00626  128.681  31.849
00627  129.173  31.923
00628  129.667  31.998
00629  130.161  32.073
00630  130.655  32.149
00631  131.151  32.303
00632  131.647  32.380
00633  132.144  32.458
00634  132.642  32.537
00635  133.140  32.616
00636  133.640  32.696
00637  134.140  32.776
00638  134.640  32.938
00639  135.142  33.020
00640  135.644  33.103
00641  136.147  33.185
00642  136.651  33.269
00643  137.156  33.352
00644  137.661  33.437
00645  138.167  33.521
00646  138.674  33.607
00647  139.182  33.692
00648  139.691  33.778
00649  140.200  33.865
00650  140.711  33.952
00651  141.222  34.039
00652  141.734  34.127
00653  142.246  34.215
00654  142.760  34.303
00655  143.274  34.392
00656  143.790  34.481
00657  144.306  34.570
00658  144.823  34.660
00659  145.341  34.750
00660  145.859  34.840
00661  146.379  34.931
00662  146.900  35.022
00663  147.421  35.113
00664  147.943  35.205
00665  148.466  35.296
00666  148.990  35.388
00667  149.515  35.573
00668  150.041  35.665
00669  150.568  35.758
00670  151.095  35.851
00671  151.624  35.944
00672  152.153  35.774
00673  152.684  35.865
00674  153.215  35.955
00675  153.747  36.057
00676  154.280  36.158
00677  154.814  36.257
00678  155.349  36.351
00679  155.885  36.442
00680  156.422  36.534
00681  156.960  36.624
00682  157.499  36.723
00683  158.039  36.817
00684  158.579  36.912
