00421 0434820498 34.446108 06:20:59 18:11:30 
00422 0434909272 34.912739 06:20:41 18:11:05 
00423 0434998047 35.378917 06:20:23 18:10:40 
00424 0435086821 35.844647 06:20:05 18:10:15 
00425 0435175595 36.309935 06:19:47 18:09:51 
00426 0435264370 36.774787 06:19:29 18:09:26 
00427 0435353144 37.239209 06:19:11 18:09:01 
00428 0435441919 37.703206 06:18:53 18:08:37 
00429 0435530693 38.166784 06:18:36 18:08:12 
00430 0435619467 38.629949 06:18:18 18:07:48 
00431 0435708242 39.092706 06:18:00 18:07:24 
00432 0435797016 39.555061 06:17:43 18:06:59 
00433 0435885791 40.017020 06:17:25 18:06:35 
00434 0435974565 40.478589 06:17:08 18:06:11 
00435 0436063339 40.939773 06:16:50 18:05:48 
00436 0436152114 41.400578 06:16:33 18:05:24 
00437 0436240888 41.861009 06:16:16 18:05:00 
00438 0436329663 42.321073 06:15:58 18:04:36 
00439 0436418437 42.780775 06:15:41 18:04:13 
00440 0436507211 43.240121 06:15:24 18:03:50 
00441 0436595986 43.699116 06:15:07 18:03:26 
00442 0436684760 44.157766 06:14:50 18:03:03 
00443 0436773535 44.616077 06:14:33 18:02:40 
00444 0436862309 45.074055 06:14:17 18:02:17 
00445 0436951083 45.531705 06:14:00 18:01:54 
00446 0437039858 45.989033 06:13:43 18:01:32 
00447 0437128632 46.446044 06:13:27 18:01:09 
00448 0437217407 46.902745 06:13:10 18:00:47 
00449 0437306181 47.359142 06:12:54 18:00:24 
00450 0437394955 47.815239 06:12:38 18:00:02 
00451 0437483730 48.271042 06:12:21 17:59:40 
00452 0437572504 48.726558 06:12:05 17:59:18 
00453 0437661279 49.181791 06:11:49 17:58:56 
00454 0437750053 49.636748 06:11:33 17:58:35 
00455 0437838828 50.091435 06:11:17 17:58:13 
00456 0437927602 50.545857 06:11:01 17:57:52 
00457 0438016376 51.000019 06:10:46 17:57:30 
00458 0438105151 51.453927 06:10:30 17:57:09 
00459 0438193925 51.907588 06:10:15 17:56:48 
00460 0438282700 52.361007 06:09:59 17:56:27 
00461 0438371474 52.814189 06:09:44 17:56:06 
00462 0438460248 53.267140 06:09:29 17:55:46 
00463 0438549023 53.719866 06:09:13 17:55:25 
00464 0438637797 54.172373 06:08:58 17:55:05 
00465 0438726572 54.624666 06:08:43 17:54:45 
